id,name,municipality,iata_code
309612,Somersby Airstrip,Gosford,GOS
27139,Smithton Airport,,SIO
314633,South Molle Island Helipad,South Molle Island Resort,SOI
38585,Smith Point Airport,,SHU
27957,Strathmore Airport,Strathmore,STH
38586,Strathmay Airport,,
27140,Snake Bay Airport,Milikapiti,SNB
509522,Sinclair Airport,Sinclair,
27141,Norfolk Island International Airport,Burnt Pine,NLK
27958,Snowtown Airport,,
27142,Naval Air Station Nowra - HMAS Albatross,Nowra Hill,NOA
526539,Sunnyside (Walla Walla) Airport,,
309474,Solomon Airport,Karijini National Park,SLJ
38587,Southwell Airport,,
27143,Stanthorpe Airport,,SNH
27959,Springfield Airport,Isisford,
27960,Springsure Airport,,
27961,Spring Creek Airport,,SCG
27962,Southport Airport,,SHQ
27963,Springvale Airport,,KSV
38588,Sunrise Dam Airport,Laverton,
27144,RAAF Base Richmond,Richmond,XRH
27964,Strahan Airport,,SRN
27965,Surat Airport,,
27145,Sydney Kingsford Smith International Airport,Sydney (Mascot),SYD
27146,Saint Arnaud Airport,,
27966,Strathburn Airport,Holroyd River,
32733,Stuart Creek Airport,Stuart Creek,
27967,St Helens Airport,,HLS
314925,Stephens Island Seaplane Base,Stephens Island,STF
27968,Stonehenge Airport,Stonehenge,
27969,Strathearn Airport,,
27970,Santa Teresa Airport,,
27147,Tamworth Airport,Tamworth,TMW
38589,Supplejack Downs Airport,,
352698,Summerhill Road Helipad,Strathalbyn,
38590,Silver Hills Airport,,
27971,Strathaven Airport,,
314919,Silver Plains Airport,Silver Plains,SSP
38591,Swansea Airport,,
27972,Sweers Island Resort Airport,Sweers Island,
27148,Wagga Wagga City Airport,Wagga Wagga,WGA
27149,Swan Hill Airport,,SWH
354336,Swan Island Airport,Swan Island,
309722,South West Rocks Airport,South West Rocks,
27150,Stawell Airport,,SWC
38592,Strathalbyn Airport,Strathalbyn,
27973,Tara Airport,,XTR
38593,Tableland Homestead Airport,,TBL
38594,Tandou Lake Airport,,
27974,Taroom Airport,,XTO
38595,Tanami Downs Airport,,
32421,Tarcoola Airport,Tarcoola,TAQ
27975,Tumby Bay Airport,,
27977,Talbingo Airport,,
27978,Timber Creek Airport,,TBK
27979,Tracies Field,,
27980,Torrens Creek Airport,,
38597,Tarcoonyinna Airport,De Rose Hill,
38598,Tidal River Airport,,
38599,Todmorden Airport,,
27981,Tooradin Airport,,
27982,Theodore Airport,,TDR
38600,Tenneco Station Three Airport,,
27151,Trepell Airport,Trepell,TQP
27152,Telfer Airport,,TEF
315731,Sikorsky Helitech Heliport,Pinkenba - Brisbane,
27153,Temora Airport,Temora,TEM
38601,Tenneco Station Five Airport,,
32734,Truro Flat Airpark,Truro Flat,
27983,Tenterfield Airport,Tenterfield,
38602,Tangalooma Airport,,TAN
27984,Taggerty Airport,,
27985,Trangie Airport,,
27154,Thargomindah Airport,Thargomindah,XTG
38603,The Granites Airport,The Granites Gold Mine,GTS
27986,The Grove Airport,,
38604,Theda Station Airport,Drysdale River,TDN
32735,Thistle Island Airport,Thistle Island,
525052,Thunderbox Airport,Leinster,
38605,Three Rivers Homestead Airport,,
27987,Three Springs Airport,,
38606,Thevenard Island Airport,,
27988,Thylungra Airport,,TYG
27155,Tibooburra Airport,,TYB
27989,Trinidad Airport,,
27990,Tintinara Airport,,
27991,Ti Tree Airport,,
27992,Tjirrkarli Airport,Gibson Desert South,
38607,Tjuntjuntjarra Airport,,
27994,Toorak Research Station Airport,,
32457,Turkey Creek Airport,Turkey Creek,TKY
30471,Taralga Grathawa Airport,,
27995,Tullamore Airport,,
32736,Tilpa Airport,Tilpa,
38609,Tarlton Downs Airport,,
27996,Tambo Airport,,
38610,Tamala Airport,Shark Bay,
27997,Tanami Airport,,
27156,The Monument Airport,Phosphate Hill,PHQ
32474,Tom Price Airport,Tom Price,TPR
38611,Tambar Springs Airport,,
27157,Tumut Airport,,TUM
32491,Tobermorey Airport,Tobermorey,TYP
30467,Tanbar Airport,Tanbar Station,TXR
38613,Tenneco Station One Airport,,
27158,Thangool Airport,Biloela,THG
27159,Tennant Creek Airport,Tennant Creek,TCA
38614,Tenneco Station Four Airport,,
27998,Tanumbirini Airport,,
27999,Toliness Airport,,
38615,Toolachie Airport,,
28000,Toomba Airport,,
27160,Tocumwal Airport,,TCW
38616,Togo Station Airport,,
38617,Torres Park Homestead Airport,,
38618,Tenneco Station Two Airport,,
28001,Tottenham Airport,,
429787,Tipperary Airfield,Tipperary,
30480,Tempe Downs Airport,,
517122,Turtle Park Airstrip,,
28002,Torquay Airport,Torquay,
350460,Tropicana Airport,Tropicana Gold Mine,
28003,Torrumbarry Airport,,
28004,Tarcombe Airport,Longreach,
27161,Taree Airport,Taree,TRO
38619,Turee Creek Airport,,
509518,Tasman Island Heliport,Cape Pillar,
27162,Truscott-Mungalalu Airport,Anjo Peninsula,TTX
28005,Ti Tree Airport,Aurukun,
28006,Troughton Is Airport,,
28007,Triabunna Airport,,
38620,Tuckabiana Airport,,
28008,Trugananni Airport,,
28009,Tunbridge Airport,,
38621,Tully Airport,,
38622,Talavera Airport,,
27163,Toowoomba Airport,Toowoomba,TWB
28010,Trelawney Airport,,
309332,The Tweed Hospital Helipad,Tweed Heads,
28011,Tooraweenah Airport,,
28012,Tyabb Airport,Tyabb,
28013,Tyagarah Airport,,
28014,Tieyon Airport,,
28015,Ucharonidge Airport,Ucharonidge Station,
28016,Undara Airport,Undara,UDA
28017,Urandangi Airport,,
28018,Undilla Airport,,
38623,Umbeara Airport,,
38624,Umuwa Airport,,
28019,Cluny Airport,,CZY
28020,Urapunga Airport,,
30507,Upper Horton Wyl Airport,Upper Horton,
28021,Useless Loop Airport,Useless Loop,USL
506645,Barracouta Platform Helipad,,
38625,Utopia Airport,,
38626,Utopia Station Airport,,
38627,Valley Field Airport,,
525035,The Vale Airport,Sheffield,
38628,Mount Vivian Airport,Mount Vivian,
28022,Valley of Lagoons Airport,,
38629,Vaughan Springs Airport,,
28023,Victoria River Downs Airport,Victoria River,VCD
28024,Vanrook Station Airport,,VNR
38630,Vashon Head Airport,,
28025,Victoria Valley Airport,,
38631,Violet Vale Airport,,
38632,Waldburg Homestead Airport,,
32738,Wauchope Airport,Wauchope,WAU
28026,Wanaaring Airport,,
32657,Wallal Downs Airport,Eighty Mile Beach,WLA
28029,Wattle Hills Airport,,
28030,Wave Hill Airport,,WAV
28031,Wanarn Airport,Wanarn,
28032,Wallabadah Airport,,
28033,Warrabri Airport,,
27164,Warrnambool Airport,,WMB
28034,Wedderburn Aerodrome,Wedderburn,
27165,Warburton Airport,Warburton,
28035,Warraber Island Airport,Sue Islet,SYU
27166,Wilcannia Airport,,WIO
28036,Walcha Airport,,WLC
27167,Warwick Airport,,WAZ
38633,Wilson's Camp Airport,,
38634,Windarra Airport,Laverton,WND
327562,Windarling Airport,Windarling Mine,WRN
27168,Windorah Airport,,WNR
38636,Windjana Grove Airport,,
28037,Wondoola Airport,Wondoola,WON
30568,Woodside Airstrip,Woodside,
28038,Wyandotte Airport,,
28039,Mount Full Stop Airport,Wando Vale,MFL
28040,Wellclose Airport,,
38637,Wooleen Homestead Airport,,
28042,Wellington Airport,,
28043,Wertaloona Airport,,
28044,Wernadinga Airport,,
38638,Well 33 Airport,,
38639,Western Field Airport,,
507154,Port Hedland/Wodgina Airport,Wodgina,GYB
517123,Wedge Island Airstrip,,
44626,White Gum Air Park,York,
28045,Wagin Airport,,
27169,Wangaratta Airport,,WGT
38640,Wongawol Airport,,
27170,Whyalla Airport,Whyalla,WYA
28046,White Cliffs Airport,,
38641,Witchelina Airport,Witchelina,
28047,Walhallow Airport,Creswell,
28048,Wollongong City Heliport,,
38642,Mount Willoughby Airport,Coober Pedy,
38643,Wirralie Gold Mine Airport,,
38644,Wilandra Airport,,
28049,Wilton Airport,Wilton,
27171,Williamson Airport,,
28050,Wittenoom Airport,,WIT
28051,Wee Jasper Airport,,
27172,Warracknabeal Airport,,WKB
309202,Woodycupaldiya Airfield,Woodycupaldiya,
27173,Waikerie Airport,,
28053,Wyalkatchem Airport,Wyalkatchem,
302312,Wilkins Runway,Preston Heath,
28054,Warkworth Airport,Warkworth,
38645,Willowra Airport,,
38646,Welbourn Hill Airport,,
27174,Walgett Airport,,WGE
38647,Wallara Ranch Airport,,
27175,Newcastle Airport,Williamtown,NTL
38648,Wooltana Airport,,
38649,Wilsons Promontory Airport (Yannakie Airport),Wilsons Promontory,
27176,Wiluna Airport,,WUN
30566,Wonnaminta Stat Airport,,
28056,William Creek Aerodrome,William Creek,
28058,Weilmoringle Airport,,
28059,Westmoreland Airport,,
38651,Wollomombi Airport,,
537119,West Musgrave Airport,,
28060,Wrotham Park Airport,Wrotham Park,WPK
38652,Williambury Airport,,
38653,Wilgena Airport,,
28061,Wondai Airport,,WDI
28062,Wathanin Airport,Aurukun,
28063,Wingellina Airport,Wingellina,
28064,Wonganoo Airport,,
28065,Wandsworth Airport,,
311186,Westmead NETS Base Hospital Heliport,Westmead,
28066,Wongan Hills Airport,,
38654,Woolomin Airport,,
28067,Wonthaggi Airport,,
28068,Wollogorang Airport,,WLL
38655,Woodvale Airport,,
38656,Woorlba Airport,,
28069,Wirrealpa Airport,,
38657,Walpole Airport,North Walpole,
38658,Winning Pool North Airport,,
38659,Wooroona Airport,,
38660,Wave Rock Airport,,
38661,Wirralie Airport,,
28071,Warialda Airport,,
27178,Warren Airport,,
350242,Wallaroo Hospital Helipad,Wallaroo,
38662,Warroora Homestead Airport,Warroora Homestead,
28072,Waratah Airport,,
38663,Walker River Airport,,
38664,Westward Downs Airport,Broughams Gate,
28073,Watts Bridge Airport,,
38665,Wirrida Siding Airport,,
27179,West Sale Airport,Sale,SXE
28074,Westmead Hospital Helipad,Westmead,
28075,Westonia Airport,,
506686,Watsons Bay Helipad,Watsons Bay,
28076,Waterloo Airport,,WLO
27180,Winton Airport,,WIN
28077,Wentworth Airport,Wentworth,
28078,Watson River Airport,,
27181,Wudinna Airport,,WUD
28079,Warnervale Airport,Warnervale,
30565,Woodville Airport,,
506687,Wolgan Valley Heliport,Mascot,
28080,Wee Waa Airport,,WEW
28081,Warrawagine Airport,,WRW
350202,Wentford Homestead,Wentford Homestead,
32686,Woodie Woodie Airport,Woodie Woodie,WWI
27182,West Wyalong Airport,West Wyalong,WWY
28083,Wyandra Airport,,
38666,Wynbring Airport,,
28084,Wycheproof Airport,,
27183,Wyndham Airport,,WYN
27184,Wynyard Airport,Burnie,BWT
334069,Coonabarabran Hospital Helipad,Coonabarabran,
309185,Armidale - Lambert Park HLS,Armidale,
309184,Albury Base Hospital Helipad,Albury,
334070,Canowindra Hospital Helipad,Canowindra,
345623,Atherton District Memorial Hospital Heliport,Atherton,
334097,Auburn Medical (Wyatt Park) Helicopter Landing Site,Auburn,
334048,Blayney Medical Helicopter Landing Site,Blayney,
309186,Ballina - Kingsford Smith Park Helipad,Ballina,
309221,Bundaberg Base Hospital Helipad,Bundaberg,
335459,Bathurst Hospital Helipad,Bathurst,
309216,Biggenden Hospital Helipad,Biggenden,
309215,Beaudesert Hospital Helipad,Beaudesert,
506699,Ballarat Health Service Helipad,Ballarat,
309962,Bulwer Heliport,Bulwer,
334044,Bega Hospital Heliport,Bega,
309961,Bowen Hospital Helipad,Bowen,
506700,Alonnah Medical HLS,Bruny Island,
314694,Carnungra-Moriarity Park HLS,Canungra,
309183,Canberra Hospital Helipad,Canberra,
343239,Concord Hospital Heliport,Concord,
312273,Orange - Careflight Base Heliport,Orange,
309223,Cherbourg Hospital Helipad,Cherbourg,
309224,Chinchilla Hospital Helipad,Chinchilla,
343245,Cessnock Hospital Heliport,Cessnock,
309195,Cooma Hospital Helipad,Cooma,
343248,Campbelltown Hospital Heliport,Campbelltown,
314873,Cunningham Gap Helipad,Cunningham Highway,
309227,Collinsville Hospital Helipad,Collinsville,
309182,Calvary - Bruce Oval Helipad,Canberra,
309960,Dalby Hospital Helipad,Dalby,
343253,Dubbo Hospital Heliport,Dubbo,
313376,Denman Helicopter Landing Site,Denman,
313377,Dorrigo Helipad,Dorrigo,
309201,Royal Darwin Hospital Helipad,Darwin,
343255,Dunedoo Hospital - Robinson Oval HLS,Dunedoo,
309256,Munduberra Hospital Helipad,Munduberra,
309228,Dunwich Hospital Helipad,Dunwich,
309229,Dysart Hospital Helipad,Dysart,
309527,Moree Hospital Helipad,Moree,
334045,Bellingen Medical - Connell Park HLS,Bellingen,
309230,Eidsvold Hospital Helipad,Eidsvold,
343258,Eden Sports Ground HLS,Eden,
309240,Esk Hospital Helipad,Esk,
341849,Fiona Stanley Hospital Helipad,Perth,
343260,Forbes Hospital Heliport,Forbes,
309662,Forster Hospital Helipad,Forster / Tuncurry,
35338,Newcastle Westpac Base Heliport,Newcastle,
315741,Gatton Showgrounds Helicopter Landing Site,Gatton,
343261,Gloucester Helicopter Landing Site,Gloucester,
309694,Glen Innes - Rugby Park Heliport,Glen Innes,
309609,Goulburn Hospital Helipad,Goulburn,
309242,Gayndah Hospital Helipad,Gayndah,
343263,Grenfell - Lawson Oval HLS,Grenfell,
309243,Goondiwindi Hospital Helipad,Goondiwindi,
309600,Grafton Hospital Helipad,Grafton,
309661,Gilgandra Multi Purpose Service Helipad,Gilgandra,
29903,Gosford Hospital Helipad,Gosford,
429878,Billy Dunne Oval HLS,Gulgong,
309599,Gunnedah Hospital Helipad,Gunnedah,
429879,Gundagai Medical Helicopter Landing Site,Gundagai,
314885,Archery Park Helipad,Gympie,
309598,Hawkesbury Hospital Helipad,Windsor,
309248,Hervey Bay Hospital Helipad,Hervery Bay,
315737,Gold Coast University Hospital Helipad,Gold Coast,
429880,Hornsby Ku-ring-gai Hospital Helipad,Sydney,
540004,Sunshine Coast University Hospital Helipad,Sunshine Coast,
334047,Bingara Hospital Heliport,Bingara,
345622,Innisfail Hospital Heliport,Innisfail,
309249,Inglewood Hospital Helipad,Inglewood,
429881,Jindabyne Medical Helicopter Landing Site,Jindabyne,
309560,John Hunter Hospital Helipad,Newcastle,
309250,Jandowae Hospital Heliport,Jandowae,
309559,Blue Mountains Hospital Helipad,Katoomba,
309548,Kyogle Hospital Helipad,Kyogle,
309549,Kurri Hospital Helipad,Kurri Kurri,
309251,Laidley Hospital Helipad,Laidley,
309698,Leeton Showground Heliport,Leeton,
309547,Lithgow Hospital Helipad,Lithgow,
309701,Liverpool Hospital Helipad Alpha,Liverpool,
309222,Caboolture Hospital Helipad,Caboolture,
509515,Launceston General Hospital Heliport,Launceston,
309546,Maclean Hospital Helipad,Maclean,
309512,Mount Druitt Hospital Heliport,Mount Druitt,
309266,Murgon Hospital Helipad,Murgon,
309511,Mudgee Hospital Helipad,Mudgee,
309705,Macksville Park Helicopter Landing Site,Macksville,
507963,Mannum Hospital Heliport,Mannum,
309510,Mullumbimby Hospital Helipad,Mullumbimby,
309532,Mona Vale Hospital Helipad,Mona Vale,
309533,Merriwa Hospital Helipad,Merriwa,
309526,Moruya Hospital Helipad,Moruya,
309267,Nambour Hospital Helipad,Nambour,
309278,Nepean Hospital Helipad,Penrith,
309268,Nanango Hospital Helipad,Nanango,
309279,Noosa Hospital Helipad,Noosa,
309280,Shoalhaven Hospital Helipad,Nowra,
311764,Nelson Bay Heliport,Nelson Bay,
429876,Coffs Harbour Health Campus Helipad,Coffs Harbour,
309396,Orange Hospital Helipad,Orange,
429877,Coolah Hospital Heliport,Coolah,
429856,Crookwell Medical Heliport,Crookwell,
429858,Condobolin Helicopter Landing Site,Condobolin,
334050,Bombala Medical Helicopter Landing Site,Bombala,
429859,Cootamundra Hospital Heliport,Cootamundra,
317143,Bowral - Loseby Park Helicopter Landing Site,Bowral,
309394,Peak Hill Hospital Helipad,Peak Hill,
309308,Pindarra Hospital Helipad,Gold Coast,
309395,Parkes Hospital Helipad,Parkes,
309376,Port Macquarie Hospital Helipad,Port Macquarie,
309316,Proserpine Hospital Helipad,Proserpine,
531524,Yeppoon Hospital (Apex Park) HLS,Yeppoon,
540013,Queensland Childrens Hospital Helipad,Brisbane,
341858,Queen Elizabeth II (Sir Charles Gairdner) Hospital Helipad,Perth,
309375,Quirindi Hospital Helipad,Quirindi,
540011,Rockhampton Base Hospital Helipad,Rockhampton,
347944,Renmark Hospital Heliport,Renmark,
309374,Rylstone Hospital Helipad,Rylstone,
341859,Royal Perth Hospital Helipad,Perth,
540008,Russell Island Helicopter Landing Site,Russell Island,
309342,Sydney Adventist Hospital Helipad,Wahroonga,
334095,Southcare Base - Canberra Heliport,Canberra,
309353,Scone Hospital Helipad,Scone,
309344,St George Hospital Helipad,Kogarah,
309352,Shellharbour Hospital Helipad,Shellharbour,
309351,Singleton Hospital Helipad,Singleton,
538028,Sydney Children's Hospital Heliport,Randwick,
540006,Stanthorpe Hospital Heliport,Stanthorpe,
309343,Sutherland Hospital Helipad,Miranda,
38667,Tangalooma Resort Heliport,,
310102,Tenterfield - Federation Park Heliport,Tenterfield,
514665,Tamborine Mountain Helipad,Tamborine Mountain,
313356,Trundle Hospital Helicopter Landing Site,Trundle,
514676,Toowoomba General Hospital Helipad,Toowoomba,
310101,Taree - Wrigley Park Helipad,Taree,
309333,Tumut Hospital Helipad,Tumut,
309334,Tamworth Hospital Helipad,Tamworth,
514678,Texas Hospital Heliport,Texas,
514680,Muswellbrook Hospital Heliport,Muswellbrook,
354837,Bowraville Oval Helicopter Landing Site,Bowraville,
531530,Warwick Hospital Heliport,Warwick,
310103,Wagga - Duke of Kent Oval Helipad,Wagga,
309327,Wollongong Hospital Helipad,Wollongong,
429885,Westmead - Children's Hospital Helipad,Westmead,
311184,Wellington-Rygate Park Heliport,Wellington,
310104,Wee Waa Hospital Helipad,Wee Waa,
309326,Wyong Hospital Helipad,Wyong,
429884,Yass Hospital Helicopter Landing Site,Yass,
352695,Yorketown Hospital Helicopter Landing Site,Yorketown,
309325,Young Hospital Helipad,Young,
38668,Yandama Airport,,
28085,Yacamunda Airport,,
28086,Yagga Yagga Airport,,
28087,Yalkulka Airport,,
32728,Yalgoo Airport,Yalgoo,YLG
28089,Yass Heliport,Yass,
28090,Yarrabee Mine Airport,,
28091,Yarra Bank Heliport,Melbourne,
38670,Yandee Airport,,
38671,Yundamindera Airport,Leonora,
28092,Yeaburn Airport,,
38672,Yerilla Airport,,
38673,Yagga Yagga Airport,,
32111,Yorke Island Airport,Yorke Island,OKR
38674,Yalda Downs Homestead Airport,,
38675,Yallalong Homestead Airport,,
28093,Yeelirrie Airport,,KYF
32708,Yam Island Airport,Yam Island,XMY
27185,Yuendumu Airport,,YUE
27186,Young Airport,,NGA
38676,Yanrey Airport,,
38677,Yalymboo Airport,,
28094,Yorketown Airport,,ORR
38678,York Airport,,
28095,Yarram Airport,,
38679,Yamarna Airport,Cosmo Newbery,
38680,Yarlarweelor Airport,,
31792,Yalata Mission Airport,Yalata Mission,KYI
38681,Yuinmery Airport,,
28096,Yunta Airport,,
28097,Yowah Airport,,
27187,Yarrawonga Airport,,
351992,Mugarinya Airport,Yandeyarra Station,
28099,Zanthus Airport,,
324769,Churchable Airstrip,Churchable,
28100,Zeehan Airport,,
26345,Akiachak Airport,Akiachak,KKI
26346,Tazlina Airport,Tazlina,
26347,Ophir Airport,Ophir,
42771,Al Abdaliyah Highway Strip,Al Abdaliyah,
44936,Wujah Al Hajar Air Base,Hamat,
26348,Tuntutuliak Seaplane Base,Tuntutuliak,
39569,Aeródromo Militar del Comando de Artillería,Comando de Artillería,
45975,Tripod Airport,Aleknagik,
26349,Aleknagik Seaplane Base,Aleknagik,
26350,Goose Bay Airport,Goose Bay,
26351,Lake Hood Airport,Anchorage,
26352,Tamgas Harbor Seaplane Base,Metlakatla,
26353,Engstrom Field,Basin Creek,
26354,Bear Creek 3 Airport,Bear Creek,BCC
26355,Johnsons Landing Airport,Bear Lake,
26356,Lake Louise Airport,Lake Louise,
26357,Hangar Lake Seaplane Base,Bethel,
26358,Bethel Seaplane Base,Bethel,JBT
26359,Cape Pole Seaplane Base,Cape Pole,CZP
26360,Chignik Bay Seaplane Base,Chignik,KBW
26361,Salmon Lake Airport,Salmon Lake,
26363,Blinn Lake Seaplane Base,Cold Bay,
26364,Stampede Airport,Kantishna,
26365,Birch Creek Airport,Birch Creek,KBC
26366,Harsens Island Airport,Harsens Island,
26367,Copper Center 2 Airport,Copper Center,CZC
26368,Cibecue Airport,Cibecue,
41141,Beulah Airport,Beulah,
41145,Bhejane Game Reserve Airport,Willowmore,
27286,Koppies Airport,,
41149,Brown's Landing Airport,Morgan's Bay,
41154,Blanco Airport,Tarkastad,
41160,Brosterlea Farm Airport,Brosterlea Farm,
41161,Stockdale Landing Strip Airport,Alfalfa,
41165,Venterstad Airport,Venterstad,
41166,Philippolis Airport,Philippolis,
41169,Arbeitsgenot Airport,Winburg,
41170,Brandfort Moreson Airport,Winnie Mandela (Brandfort),
41171,Arizona Airport,Senekal,
41172,Phuthadijhaba Airport,Phuthadijhaba,
41173,Sterkfontein Airport,Sterkfontein Dam,
41174,Aldam Airport,Aldam,
41175,Aero Farm Airport,Harrismith,
41176,Alberta Airport,Inhoek,
41177,Bartsrus Airport,Hoopstad,
41179,Braehead Airport,Kroonstad,
41181,Anton Fourie Farm Airport,Anton Fourie,
41544,Pretoria Central Heliport,Pretoria,HPR
41184,Appleby Airport,Vijoenskroon,
41185,Villiers Airport,Villers,
41191,Sun Valley Airfield,Sun Valley,
41192,Aero 57 Airport,Monavoni,
41193,Blue Mountain Valley Airport,Hekpoort,
41194,Bronkhorstspruit Airport,Bronkhorstspruit,
41195,Wakkerstroom Airport,Wakkerstroom,
41196,Amersfoort Airport,Amerspoort,
41197,Dasville Airport,Grootviei,
41199,Evander Landing Strip Airport,Evander,
41200,New Scotland Airport,New Scotland,
41201,Mooivlei Airport,Saint Helen,
41202,Vanggatfontein Airport,MIddelburg,
41203,Blesbokfontain Airport,Reedstream Park,
